Reported_Date,Bullish,Neutral,Bearish,Total,Bullish_8-week_Mov_Avg,Bull-Bear_Spread,Bullish_Average,Bullish_Average_=+St. Dev.,Bullish_Average_=- St. Dev.,S&P500_Weekly_High,S&P500_Weekly_Low,S&P500_Weekly_Close
9/23/1999,0.36000,0.36000,0.28000,1.00000,0.34880,0.08000,0.38300,0.48400,0.28100,1338.38,1263.84,1277.36
9/30/1999,0.35000,0.42000,0.23000,1.00000,0.35500,0.12000,0.38300,0.48400,0.28100,1295.03,1256.26,1282.81
10/7/1999,0.34000,0.38000,0.28000,1.00000,0.36000,0.06000,0.38300,0.48400,0.28100,1336.61,1282.81,1336.02
10/14/1999,0.42000,0.39000,0.19000,1.00000,0.37380,0.23000,0.38300,0.48400,0.28100,1344.26,1245.44,1247.41
10/21/1999,0.38000,0.37000,0.25000,1.00000,0.37750,0.13000,0.38300,0.48400,0.28100,1303.81,1233.70,1301.65
10/28/1999,0.38000,0.38000,0.24000,1.00000,0.37000,0.14000,0.38300,0.48400,0.28100,1373.17,1280.48,1362.93
11/4/1999,0.43000,0.35000,0.22000,1.00000,0.37750,0.21000,0.38300,0.48400,0.28100,1387.48,1346.41,1370.23
11/11/1999,0.48000,0.26000,0.26000,1.00000,0.39250,0.22000,0.38300,0.48400,0.28100,1396.12,1359.98,1396.06
11/18/1999,0.46000,0.32000,0.22000,1.00000,0.40500,0.24000,0.38300,0.48400,0.28100,1425.31,1392.28,1422.00
11/24/1999,0.55000,0.28000,0.17000,1.00000,0.43000,0.38000,0.38300,0.48400,0.28100,1425.25,1399.18,1416.62
12/2/1999,0.62000,0.25000,0.13000,1.00000,0.46500,0.49000,0.38300,0.48400,0.28100,1447.54,1386.95,1433.30
12/9/1999,0.62000,0.27000,0.11000,1.00000,0.49000,0.51000,0.38300,0.48400,0.28100,1434.19,1391.47,1417.04
12/16/1999,0.54000,0.26000,0.20000,1.00000,0.51000,0.34000,0.38300,0.48400,0.28100,1431.13,1396.20,1421.03
12/23/1999,0.52000,0.31000,0.17000,1.00000,0.52750,0.35000,0.38300,0.48400,0.28100,1461.44,1410.97,1458.34
12/30/1999,0.60000,0.25000,0.15000,1.00000,0.54880,0.45000,0.38300,0.48400,0.28100,1473.10,1450.83,1469.25
1/6/2000,0.75000,0.11700,0.13300,1.00000,0.58250,0.61700,0.38300,0.48400,0.28100,1478.00,1377.68,1441.47
1/13/2000,0.59300,0.22200,0.18500,1.00000,0.59910,0.40700,0.38300,0.48400,0.28100,1473.00,1427.08,1465.15
1/20/2000,0.57100,0.25000,0.17900,1.00000,0.60180,0.39300,0.38300,0.48400,0.28100,1465.71,1438.54,1441.36
1/27/2000,0.53700,0.25900,0.20400,1.00000,0.59140,0.33300,0.38300,0.48400,0.28100,1454.09,1356.20,1360.16
2/3/2000,0.51100,0.24400,0.24400,1.00000,0.57780,0.26700,0.38300,0.48400,0.28100,1435.91,1350.14,1424.37
2/10/2000,0.41900,0.30200,0.27900,1.00000,0.56260,0.14000,0.38300,0.48400,0.28100,1444.55,1378.89,1387.12
2/17/2000,0.27300,0.48500,0.24200,1.00000,0.53170,0.03000,0.38300,0.48400,0.28100,1407.72,1345.32,1346.09
2/24/2000,0.41400,0.27600,0.31000,1.00000,0.50840,0.10400,0.38300,0.48400,0.28100,1370.11,1329.15,1333.36
3/2/2000,0.36700,0.40000,0.23300,1.00000,0.46050,0.13300,0.38300,0.48400,0.28100,1410.88,1325.07,1409.17
3/8/2000,0.58300,0.25000,0.16700,1.00000,0.45930,0.41700,0.38300,0.48400,0.28100,1413.46,1346.62,1395.07
3/16/2000,0.50000,0.23300,0.26700,1.00000,0.45040,0.23300,0.38300,0.48400,0.28100,1477.33,1356.99,1464.47
3/23/2000,0.65700,0.14300,0.20000,1.00000,0.46540,0.45700,0.38300,0.48400,0.28100,1552.87,1446.06,1527.46
3/30/2000,0.38900,0.11100,0.50000,1.00000,0.45010,-0.11100,0.38300,0.48400,0.28100,1534.63,1474.63,1498.58
4/6/2000,0.45800,0.33300,0.20800,1.00000,0.45510,0.25000,0.38300,0.48400,0.28100,1526.45,1416.41,1516.35
4/13/2000,0.51900,0.18500,0.29600,1.00000,0.48580,0.22200,0.38300,0.48400,0.28100,1527.19,1339.40,1356.56
4/20/2000,0.63700,0.13700,0.22600,1.00000,0.51380,0.41200,0.38300,0.48400,0.28100,1447.69,1346.50,1434.54
4/27/2000,0.61300,0.24200,0.14500,1.00000,0.54450,0.46800,0.38300,0.48400,0.28100,1482.94,1407.13,1452.43
5/4/2000,0.34800,0.30400,0.34800,1.00000,0.51510,0.00000,0.38300,0.48400,0.28100,1481.51,1398.36,1432.63
5/11/2000,0.30200,0.44200,0.25600,1.00000,0.49040,0.04700,0.38300,0.48400,0.28100,1432.63,1375.14,1420.96
5/18/2000,0.35300,0.23500,0.41200,1.00000,0.45240,-0.05900,0.38300,0.48400,0.28100,1470.40,1401.74,1406.95
5/25/2000,0.34900,0.28600,0.36500,1.00000,0.44740,-0.01600,0.38300,0.48400,0.28100,1411.65,1361.09,1378.02
6/1/2000,0.41700,0.20800,0.37500,1.00000,0.44220,0.04200,0.38300,0.48400,0.28100,1483.23,1378.02,1477.26
6/8/2000,0.61500,0.15400,0.23100,1.00000,0.45430,0.38500,0.38300,0.48400,0.28100,1477.28,1454.74,1456.95
6/15/2000,0.43800,0.37500,0.18800,1.00000,0.42930,0.25000,0.38300,0.48400,0.28100,1483.62,1442.38,1464.46
6/22/2000,0.26700,0.33300,0.40000,1.00000,0.38610,-0.13300,0.38300,0.48400,0.28100,1488.93,1438.31,1441.48
7/6/2000,0.56100,0.28100,0.15900,1.00000,0.41270,0.40300,0.38300,0.48400,0.28100,1467.63,1434.63,1454.60
7/13/2000,0.65000,0.15000,0.20000,1.00000,0.45620,0.45000,0.38300,0.48400,0.28100,1484.12,1439.56,1478.90
7/20/2000,0.66700,0.21300,0.12000,1.00000,0.49540,0.54700,0.38300,0.48400,0.28100,1509.99,1470.48,1509.98
7/27/2000,0.42900,0.37100,0.20000,1.00000,0.50530,0.22900,0.38300,0.48400,0.28100,1517.32,1477.91,1480.19
8/3/2000,0.41300,0.34800,0.23900,1.00000,0.50490,0.17400,0.38300,0.48400,0.28100,1485.88,1413.89,1419.89
8/10/2000,0.54100,0.34400,0.11500,1.00000,0.49560,0.42600,0.38300,0.48400,0.28100,1462.93,1418.71,1462.93
8/17/2000,0.59400,0.21900,0.18800,1.00000,0.51510,0.40600,0.38300,0.48400,0.28100,1490.33,1453.06,1471.84
8/23/2000,0.57700,0.19200,0.23100,1.00000,0.55390,0.34600,0.38300,0.48400,0.28100,1499.47,1468.56,1491.72
8/31/2000,0.55900,0.26500,0.17700,1.00000,0.55360,0.38200,0.38300,0.48400,0.28100,1513.47,1489.52,1506.45
9/7/2000,0.62500,0.29200,0.08300,1.00000,0.55050,0.54200,0.38300,0.48400,0.28100,1530.09,1500.09,1520.77
9/14/2000,0.41200,0.35300,0.23500,1.00000,0.51860,0.17700,0.38300,0.48400,0.28100,1520.77,1489.88,1494.50
9/21/2000,0.43800,0.37500,0.18800,1.00000,0.51970,0.25000,0.38300,0.48400,0.28100,1506.76,1460.22,1465.81
9/28/2000,0.53300,0.40000,0.06700,1.00000,0.53480,0.46700,0.38300,0.48400,0.28100,1467.77,1421.88,1448.72
10/5/2000,0.41900,0.32300,0.25800,1.00000,0.51960,0.16100,0.38300,0.48400,0.28100,1461.69,1419.44,1436.51
10/12/2000,0.41500,0.26800,0.31700,1.00000,0.49720,0.09800,0.38300,0.48400,0.28100,1454.82,1397.06,1408.99
10/19/2000,0.48900,0.26700,0.24400,1.00000,0.48620,0.24500,0.38300,0.48400,0.28100,1409.69,1327.08,1374.17
10/26/2000,0.64100,0.18000,0.18000,1.00000,0.49640,0.46200,0.38300,0.48400,0.28100,1408.47,1305.79,1396.93
11/2/2000,0.51600,0.25800,0.22600,1.00000,0.48280,0.29000,0.38300,0.48400,0.28100,1415.64,1337.81,1379.58
11/9/2000,0.62900,0.28600,0.08600,1.00000,0.50990,0.54300,0.38300,0.48400,0.28100,1433.40,1376.86,1426.69
11/16/2000,0.45800,0.37500,0.16700,1.00000,0.51250,0.29200,0.38300,0.48400,0.28100,1438.46,1365.97,1365.98
11/23/2000,0.36500,0.27000,0.36500,1.00000,0.49150,0.00000,0.38300,0.48400,0.28100,1395.96,1328.62,1367.72
11/30/2000,0.60400,0.22900,0.16700,1.00000,0.51460,0.43800,0.38300,0.48400,0.28100,1367.72,1321.89,1341.77
12/7/2000,0.47100,0.15700,0.37300,1.00000,0.52160,0.09800,0.38300,0.48400,0.28100,1362.50,1294.90,1315.23
12/14/2000,0.59600,0.07700,0.32700,1.00000,0.53500,0.26900,0.38300,0.48400,0.28100,1380.33,1310.23,1369.89
12/21/2000,0.31100,0.17800,0.51100,1.00000,0.49380,-0.20000,0.38300,0.48400,0.28100,1389.05,1305.38,1312.15
12/28/2000,0.40000,0.28000,0.32000,1.00000,0.47930,0.08000,0.38300,0.48400,0.28100,1346.44,1254.07,1305.95
1/4/2001,0.42600,0.33300,0.24100,1.00000,0.45390,0.18500,0.38300,0.48400,0.28100,1340.10,1301.64,1320.28
1/11/2001,0.35700,0.21400,0.42900,1.00000,0.44130,-0.07200,0.38300,0.48400,0.28100,1350.24,1274.62,1298.35
1/18/2001,0.36600,0.39000,0.24400,1.00000,0.44140,0.12200,0.38300,0.48400,0.28100,1333.21,1276.29,1318.55
1/25/2001,0.49200,0.24600,0.26200,1.00000,0.42740,0.23100,0.38300,0.48400,0.28100,1354.55,1313.33,1342.54
2/1/2001,0.50000,0.30800,0.19200,1.00000,0.43110,0.30800,0.38300,0.48400,0.28100,1369.75,1333.84,1354.95
2/8/2001,0.55600,0.30000,0.14400,1.00000,0.42600,0.41100,0.38300,0.48400,0.28100,1383.37,1348.72,1349.47
2/15/2001,0.30400,0.47800,0.21700,1.00000,0.42510,0.08700,0.38300,0.48400,0.28100,1363.55,1309.98,1314.76
2/22/2001,0.26300,0.35100,0.38600,1.00000,0.40800,-0.12300,0.38300,0.48400,0.28100,1336.62,1293.18,1301.53
3/1/2001,0.46000,0.20300,0.33800,1.00000,0.41220,0.12200,0.38300,0.48400,0.28100,1272.76,1214.50,1234.18
3/8/2001,0.31600,0.36700,0.31600,1.00000,0.40710,0.00000,0.38300,0.48400,0.28100,1267.42,1228.42,1233.42
3/15/2001,0.30900,0.32700,0.36400,1.00000,0.40000,-0.05500,0.38300,0.48400,0.28100,1233.42,1148.64,1150.53
3/22/2001,0.27800,0.25000,0.47200,1.00000,0.37320,-0.19400,0.38300,0.48400,0.28100,1180.56,1081.19,1139.83
3/29/2001,0.37300,0.35300,0.27500,1.00000,0.35730,0.09800,0.38300,0.48400,0.28100,1183.35,1136.26,1160.33
4/5/2001,0.35100,0.26100,0.38700,1.00000,0.33180,-0.03600,0.38300,0.48400,0.28100,1169.51,1091.99,1128.43
4/12/2001,0.30300,0.28800,0.40900,1.00000,0.33160,-0.10600,0.38300,0.48400,0.28100,1183.51,1126.38,1183.50
4/19/2001,0.43800,0.25000,0.31300,1.00000,0.35340,0.12500,0.38300,0.48400,0.28100,1253.71,1167.38,1242.98
4/26/2001,0.46600,0.22400,0.31000,1.00000,0.35410,0.15500,0.38300,0.48400,0.28100,1253.07,1207.38,1253.05
5/3/2001,0.63500,0.14900,0.21600,1.00000,0.39400,0.41900,0.38300,0.48400,0.28100,1272.93,1232.00,1266.61
5/10/2001,0.53300,0.28900,0.17800,1.00000,0.42200,0.35600,0.38300,0.48400,0.28100,1270.00,1240.79,1245.67
5/17/2001,0.51800,0.29400,0.18800,1.00000,0.45200,0.32900,0.38300,0.48400,0.28100,1296.48,1241.02,1291.96
5/24/2001,0.61900,0.21400,0.16700,1.00000,0.48280,0.45200,0.38300,0.48400,0.28100,1315.93,1276.42,1277.89
5/31/2001,0.49400,0.22100,0.28600,1.00000,0.50060,0.20800,0.38300,0.48400,0.28100,1278.42,1245.96,1260.67
6/7/2001,0.42600,0.31900,0.25500,1.00000,0.51590,0.17000,0.38300,0.48400,0.28100,1286.62,1256.36,1264.96
6/14/2001,0.30500,0.47500,0.22000,1.00000,0.49930,0.08500,0.38300,0.48400,0.28100,1264.96,1203.03,1214.36
6/21/2001,0.33300,0.43300,0.23300,1.00000,0.48280,0.10000,0.38300,0.48400,0.28100,1240.24,1207.71,1225.35
6/28/2001,0.30400,0.36700,0.32900,1.00000,0.44140,-0.02500,0.38300,0.48400,0.28100,1237.29,1204.64,1224.38
7/5/2001,0.40700,0.40700,0.18500,1.00000,0.42570,0.22200,0.38300,0.48400,0.28100,1239.78,1188.74,1190.59
7/12/2001,0.25300,0.38500,0.36300,1.00000,0.39250,-0.11000,0.38300,0.48400,0.28100,1218.54,1168.46,1215.68
7/19/2001,0.50000,0.34800,0.15200,1.00000,0.37770,0.34800,0.38300,0.48400,0.28100,1225.04,1196.14,1210.85
7/26/2001,0.29500,0.32400,0.38100,1.00000,0.35290,-0.08600,0.38300,0.48400,0.28100,1215.22,1165.54,1205.82
8/2/2001,0.36400,0.27300,0.36400,1.00000,0.34510,0.00000,0.38300,0.48400,0.28100,1226.27,1200.41,1214.35
8/9/2001,0.34900,0.37400,0.27700,1.00000,0.35070,0.07200,0.38300,0.48400,0.28100,1214.35,1169.55,1190.16
8/16/2001,0.35400,0.27100,0.37500,1.00000,0.35330,-0.02100,0.38300,0.48400,0.28100,1198.79,1156.07,1161.97
8/23/2001,0.34500,0.34500,0.31000,1.00000,0.35840,0.03500,0.38300,0.48400,0.28100,1185.15,1153.34,1184.93
8/30/2001,0.31400,0.45700,0.22900,1.00000,0.34680,0.08600,0.38300,0.48400,0.28100,1186.85,1124.87,1133.58
9/6/2001,0.30300,0.36000,0.33700,1.00000,0.35310,-0.03400,0.38300,0.48400,0.28100,1155.40,1082.12,1085.78
9/13/2001,0.26700,0.36700,0.36700,1.00000,0.32400,-0.10000,0.38300,0.48400,0.28100,1092.54,1073.15,1092.54
9/20/2001,0.31100,0.24300,0.44600,1.00000,0.32590,-0.13500,0.38300,0.48400,0.28100,1092.54,944.75,965.80
9/27/2001,0.51100,0.26700,0.22200,1.00000,0.34430,0.28900,0.38300,0.48400,0.28100,1040.94,965.80,1040.94
10/4/2001,0.51200,0.19500,0.29300,1.00000,0.36470,0.22000,0.38300,0.48400,0.28100,1084.12,1026.76,1071.38
10/11/2001,0.47400,0.24600,0.28100,1.00000,0.37960,0.19300,0.38300,0.48400,0.28100,1099.16,1052.76,1091.65
10/18/2001,0.60600,0.18300,0.21100,1.00000,0.41220,0.39400,0.38300,0.48400,0.28100,1107.12,1057.24,1073.48
10/25/2001,0.55900,0.26500,0.17700,1.00000,0.44280,0.38200,0.38300,0.48400,0.28100,1110.61,1065.64,1104.61
11/1/2001,0.35000,0.31700,0.33300,1.00000,0.44860,0.01700,0.38300,0.48400,0.28100,1104.61,1053.61,1087.20
11/8/2001,0.34600,0.23100,0.42300,1.00000,0.45860,-0.07700,0.38300,0.48400,0.28100,1135.75,1087.20,1120.31
11/15/2001,0.45500,0.21200,0.33300,1.00000,0.47650,0.12100,0.38300,0.48400,0.28100,1148.28,1098.32,1138.65
11/22/2001,0.58300,0.16700,0.25000,1.00000,0.48550,0.33300,0.38300,0.48400,0.28100,1152.45,1129.78,1150.34
11/29/2001,0.69300,0.10700,0.20000,1.00000,0.50820,0.49300,0.38300,0.48400,0.28100,1163.38,1125.51,1139.45
12/6/2001,0.59200,0.16300,0.24500,1.00000,0.52290,0.34700,0.38300,0.48400,0.28100,1173.62,1125.78,1158.31
12/13/2001,0.61400,0.24600,0.14000,1.00000,0.52400,0.47400,0.38300,0.48400,0.28100,1158.31,1114.53,1123.09
12/20/2001,0.52500,0.21300,0.26200,1.00000,0.51970,0.26200,0.38300,0.48400,0.28100,1152.44,1122.66,1144.89
12/27/2001,0.57700,0.15400,0.26900,1.00000,0.54810,0.30800,0.38300,0.48400,0.28100,1164.64,1144.62,1161.02
1/3/2002,0.51100,0.24400,0.24400,1.00000,0.56870,0.26700,0.38300,0.48400,0.28100,1176.55,1136.23,1172.51
1/10/2002,0.54800,0.23300,0.21900,1.00000,0.58040,0.32900,0.38300,0.48400,0.28100,1176.97,1145.45,1145.60
1/17/2002,0.29600,0.40900,0.29600,1.00000,0.54440,0.00000,0.38300,0.48400,0.28100,1148.81,1124.45,1127.58
1/24/2002,0.34700,0.34700,0.30600,1.00000,0.50110,0.04100,0.38300,0.48400,0.28100,1139.50,1117.43,1133.28
1/31/2002,0.45500,0.31800,0.22700,1.00000,0.48390,0.22700,0.38300,0.48400,0.28100,1138.63,1081.66,1122.20
2/7/2002,0.37500,0.39600,0.22900,1.00000,0.45410,0.14600,0.38300,0.48400,0.28100,1122.20,1077.78,1096.22
2/14/2002,0.45200,0.38700,0.16100,1.00000,0.44490,0.29000,0.38300,0.48400,0.28100,1124.72,1094.68,1104.18
2/21/2002,0.36400,0.38200,0.25500,1.00000,0.41830,0.10900,0.38300,0.48400,0.28100,1104.18,1074.36,1089.84
2/28/2002,0.44400,0.35200,0.20400,1.00000,0.40990,0.24100,0.38300,0.48400,0.28100,1131.79,1089.84,1131.78
3/7/2002,0.53300,0.31100,0.15600,1.00000,0.40810,0.37800,0.38300,0.48400,0.28100,1172.76,1130.93,1164.31
3/14/2002,0.56500,0.29000,0.14500,1.00000,0.44170,0.41900,0.38300,0.48400,0.28100,1173.03,1151.01,1154.09
3/21/2002,0.53200,0.35500,0.11300,1.00000,0.46490,0.41900,0.38300,0.48400,0.28100,1173.94,1151.61,1151.85
3/28/2002,0.51200,0.25600,0.23300,1.00000,0.47200,0.27900,0.38300,0.48400,0.28100,1151.04,1131.61,1144.58
4/4/2002,0.40500,0.39300,0.20200,1.00000,0.47580,0.20200,0.38300,0.48400,0.28100,1147.84,1119.68,1125.40
4/11/2002,0.28200,0.38500,0.33300,1.00000,0.45460,-0.05100,0.38300,0.48400,0.28100,1131.76,1111.79,1130.47
4/18/2002,0.40200,0.36600,0.23200,1.00000,0.45940,0.17000,0.38300,0.48400,0.28100,1133.00,1099.41,1126.07
4/25/2002,0.36700,0.40000,0.23300,1.00000,0.44970,0.13300,0.38300,0.48400,0.28100,1125.17,1092.51,1093.14
5/2/2002,0.27000,0.39600,0.33300,1.00000,0.41680,-0.06300,0.38300,0.48400,0.28100,1088.32,1063.46,1086.46
5/9/2002,0.30300,0.29000,0.40800,1.00000,0.38410,-0.10500,0.38300,0.48400,0.28100,1088.92,1048.96,1088.85
5/16/2002,0.36800,0.34900,0.28300,1.00000,0.36350,0.08500,0.38300,0.48400,0.28100,1104.23,1053.90,1091.07
5/23/2002,0.26200,0.33300,0.40500,1.00000,0.33230,-0.14300,0.38300,0.48400,0.28100,1106.59,1075.64,1086.02
5/29/2002,0.28300,0.31500,0.40200,1.00000,0.31700,-0.12000,0.38300,0.48400,0.28100,1085.98,1067.66,1067.66
6/6/2002,0.32800,0.27900,0.39300,1.00000,0.32270,-0.06600,0.38300,0.48400,0.28100,1070.74,1030.52,1049.90
6/13/2002,0.31800,0.34600,0.33600,1.00000,0.31230,-0.01800,0.38300,0.48400,0.28100,1039.04,1002.58,1020.26
6/20/2002,0.45700,0.28600,0.25700,1.00000,0.32360,0.20000,0.38300,0.48400,0.28100,1040.83,1007.27,1019.99
6/27/2002,0.31000,0.23000,0.46000,1.00000,0.32850,-0.15100,0.38300,0.48400,0.28100,1005.88,952.92,973.53
7/3/2002,0.26600,0.26600,0.46900,1.00000,0.32390,-0.20300,0.38300,0.48400,0.28100,994.46,934.87,989.03
7/11/2002,0.35100,0.22700,0.42300,1.00000,0.32170,-0.07200,0.38300,0.48400,0.28100,993.56,920.29,920.47
7/18/2002,0.26300,0.20000,0.53800,1.00000,0.32180,-0.27500,0.38300,0.48400,0.28100,926.52,876.46,906.04
7/25/2002,0.27900,0.23300,0.48800,1.00000,0.32130,-0.20900,0.38300,0.48400,0.28100,854.13,775.68,843.43
8/1/2002,0.34200,0.34200,0.31600,1.00000,0.32310,0.02600,0.38300,0.48400,0.28100,911.64,852.84,911.62
8/8/2002,0.37700,0.23000,0.39300,1.00000,0.33050,-0.01600,0.38300,0.48400,0.28100,878.74,833.44,876.77
8/15/2002,0.37900,0.20700,0.41400,1.00000,0.32070,-0.03500,0.38300,0.48400,0.28100,920.21,876.20,919.62
8/22/2002,0.43800,0.16700,0.39600,1.00000,0.33670,0.04200,0.38300,0.48400,0.28100,951.59,927.21,949.36
8/29/2002,0.50000,0.21000,0.29000,1.00000,0.36600,0.21000,0.38300,0.48400,0.28100,955.82,913.21,917.87
9/5/2002,0.31500,0.18500,0.50000,1.00000,0.36150,-0.18500,0.38300,0.48400,0.28100,916.07,875.73,893.40
9/12/2002,0.38400,0.24700,0.37000,1.00000,0.37670,0.01400,0.38300,0.48400,0.28100,924.02,882.92,909.45
9/19/2002,0.33800,0.23000,0.43200,1.00000,0.38400,-0.09500,0.38300,0.48400,0.28100,902.68,839.09,845.39
9/26/2002,0.24500,0.28400,0.47100,1.00000,0.37190,-0.22600,0.38300,0.48400,0.28100,845.39,817.38,839.66
10/3/2002,0.35200,0.16900,0.47900,1.00000,0.36880,-0.12700,0.38300,0.48400,0.28100,851.93,800.20,827.91
10/10/2002,0.28900,0.16400,0.54800,1.00000,0.35740,-0.26000,0.38300,0.48400,0.28100,808.86,775.80,776.76
10/17/2002,0.39500,0.21100,0.39500,1.00000,0.35210,0.00000,0.38300,0.48400,0.28100,881.27,828.37,860.02
10/24/2002,0.44600,0.21700,0.33700,1.00000,0.34530,0.10900,0.38300,0.48400,0.28100,900.69,873.06,896.14
10/31/2002,0.51500,0.20600,0.27900,1.00000,0.37030,0.23500,0.38300,0.48400,0.28100,907.44,867.91,890.71
11/7/2002,0.50000,0.23700,0.26300,1.00000,0.38480,0.23700,0.38300,0.48400,0.28100,925.66,900.96,923.76
11/14/2002,0.48700,0.18900,0.32400,1.00000,0.40340,0.16200,0.38300,0.48400,0.28100,894.74,872.05,882.53
11/21/2002,0.50600,0.28100,0.21400,1.00000,0.43600,0.29200,0.38300,0.48400,0.28100,915.91,893.09,914.15
11/28/2002,0.51100,0.17000,0.31900,1.00000,0.45580,0.19200,0.38300,0.48400,0.28100,941.82,912.10,936.31
12/5/2002,0.52900,0.29400,0.17700,1.00000,0.48590,0.35300,0.38300,0.48400,0.28100,954.28,927.72,934.53
12/12/2002,0.41400,0.34500,0.24100,1.00000,0.48830,0.17200,0.38300,0.48400,0.28100,912.23,891.97,904.96
12/19/2002,0.42900,0.27100,0.30000,1.00000,0.48620,0.12900,0.38300,0.48400,0.28100,911.22,887.82,891.12
12/26/2002,0.40000,0.28000,0.32000,1.00000,0.47180,0.08000,0.38300,0.48400,0.28100,902.43,892.26,897.38
1/2/2003,0.32400,0.29700,0.37800,1.00000,0.44990,-0.05400,0.38300,0.48400,0.28100,882.10,869.45,879.82
1/9/2003,0.38100,0.19100,0.42900,1.00000,0.43670,-0.04800,0.38300,0.48400,0.28100,931.77,908.32,909.93
1/16/2003,0.29200,0.41700,0.29200,1.00000,0.40990,0.00000,0.38300,0.48400,0.28100,935.05,916.70,918.22
1/23/2003,0.25000,0.31800,0.43200,1.00000,0.37740,-0.18200,0.38300,0.48400,0.28100,906.00,877.64,878.36
1/30/2003,0.25500,0.26600,0.47900,1.00000,0.34310,-0.22300,0.38300,0.48400,0.28100,868.72,844.25,864.36
2/6/2003,0.22900,0.51400,0.25700,1.00000,0.31990,-0.02900,0.38300,0.48400,0.28100,864.64,840.19,843.59
2/13/2003,0.21900,0.40000,0.38100,1.00000,0.29370,-0.16200,0.38300,0.48400,0.28100,843.02,818.49,818.68
2/20/2003,0.21100,0.21100,0.57900,1.00000,0.27010,-0.36800,0.38300,0.48400,0.28100,852.87,834.89,845.13
2/27/2003,0.26000,0.26800,0.47200,1.00000,0.26200,-0.21100,0.38300,0.48400,0.28100,848.17,818.54,827.55
3/6/2003,0.33300,0.27300,0.39400,1.00000,0.25610,-0.06100,0.38300,0.48400,0.28100,852.34,819.00,829.85
3/13/2003,0.34300,0.14300,0.51400,1.00000,0.26250,-0.17100,0.38300,0.48400,0.28100,828.89,788.90,804.19
3/20/2003,0.42900,0.19100,0.38100,1.00000,0.28480,0.04800,0.38300,0.48400,0.28100,874.99,827.17,874.02
3/27/2003,0.39400,0.27900,0.32700,1.00000,0.30220,0.06700,0.38300,0.48400,0.28100,895.79,862.02,869.95
4/3/2003,0.32400,0.29400,0.38200,1.00000,0.31400,-0.05900,0.38300,0.48400,0.28100,884.57,843.68,880.90
4/10/2003,0.38500,0.30800,0.30800,1.00000,0.33470,0.07700,0.38300,0.48400,0.28100,904.89,865.72,865.99
4/17/2003,0.46300,0.22200,0.31500,1.00000,0.36630,0.14800,0.38300,0.48400,0.28100,896.77,877.93,879.91
4/24/2003,0.63000,0.18000,0.19000,1.00000,0.41250,0.44000,0.38300,0.48400,0.28100,919.74,886.70,919.02
5/1/2003,0.48600,0.25700,0.25700,1.00000,0.43160,0.22900,0.38300,0.48400,0.28100,924.24,898.81,916.92
5/8/2003,0.52800,0.28800,0.18400,1.00000,0.45470,0.34400,0.38300,0.48400,0.28100,939.61,924.55,934.39
5/15/2003,0.62800,0.20900,0.16300,1.00000,0.47960,0.46500,0.38300,0.48400,0.28100,947.51,929.30,942.30
5/22/2003,0.38500,0.26000,0.35600,1.00000,0.47840,0.02900,0.38300,0.48400,0.28100,944.30,912.05,923.42
5/29/2003,0.62900,0.22900,0.14300,1.00000,0.51660,0.48600,0.38300,0.48400,0.28100,965.38,927.33,963.59
6/5/2003,0.52000,0.28800,0.19200,1.00000,0.53350,0.32800,0.38300,0.48400,0.28100,987.85,963.59,986.24
6/12/2003,0.50000,0.20800,0.29200,1.00000,0.53810,0.20800,0.38300,0.48400,0.28100,997.48,972.59,997.48
6/19/2003,0.56400,0.07700,0.35900,1.00000,0.52990,0.20500,0.38300,0.48400,0.28100,1015.33,988.61,1010.09
6/26/2003,0.71400,0.20000,0.08600,1.00000,0.55840,0.62900,0.38300,0.48400,0.28100,995.69,973.80,976.22
7/3/2003,0.41200,0.23500,0.35300,1.00000,0.54390,0.05900,0.38300,0.48400,0.28100,995.00,962.10,985.70
7/10/2003,0.43200,0.25700,0.31100,1.00000,0.51950,0.12200,0.38300,0.48400,0.28100,1010.43,983.63,998.14
7/17/2003,0.51300,0.20200,0.28600,1.00000,0.53550,0.22700,0.38300,0.48400,0.28100,1015.41,978.60,993.32
7/24/2003,0.52000,0.17300,0.30700,1.00000,0.52190,0.21300,0.38300,0.48400,0.28100,998.89,975.63,998.68
7/31/2003,0.51500,0.32300,0.16200,1.00000,0.52130,0.35400,0.38300,0.48400,0.28100,1004.59,978.86,980.15
8/7/2003,0.45500,0.22100,0.32500,1.00000,0.51560,0.13000,0.38300,0.48400,0.28100,985.75,960.84,977.59
8/14/2003,0.50600,0.25800,0.23600,1.00000,0.50830,0.27000,0.38300,0.48400,0.28100,992.50,974.21,990.67
8/21/2003,0.63000,0.18500,0.18500,1.00000,0.49770,0.44400,0.38300,0.48400,0.28100,1011.01,990.67,993.06
8/28/2003,0.56700,0.20600,0.22700,1.00000,0.51710,0.34000,0.38300,0.48400,0.28100,1008.85,983.57,1008.01
9/4/2003,0.62300,0.21300,0.16400,1.00000,0.54100,0.45900,0.38300,0.48400,0.28100,1029.34,1005.73,1021.39
9/11/2003,0.58100,0.24400,0.17400,1.00000,0.54960,0.40700,0.38300,0.48400,0.28100,1032.41,1007.71,1018.63
9/18/2003,0.62800,0.17700,0.19600,1.00000,0.56300,0.43100,0.38300,0.48400,0.28100,1040.29,1013.59,1036.30
